pageNumber,productName,productPrice,productSummaryDesc,productDetailedDesc,stock,sku,categories,tags,productURL
40,Talonflame,£84.00,"When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick.","When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick.",205 in stock,6530,"Pokemon, Scorching","Flame Body, Scorching, talonflame",https://scrapeme.live/shop/Talonflame/
40,Scatterbug,£40.00,"The powder that covers its body regulates its temperature, so it can live in any region or climate.","The powder that covers its body regulates its temperature, so it can live in any region or climate.",50 in stock,5928,"Pokemon, Scatterdust","scatterbug, Scatterdust, Shield Dust",https://scrapeme.live/shop/Scatterbug/
40,Spewpa,£155.00,"The beaks of bird Pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder.","The beaks of bird Pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder.",168 in stock,2784,"Pokemon, Scatterdust","Scatterdust, Shed Skin, spewpa",https://scrapeme.live/shop/Spewpa/
40,Vivillon,£177.00,The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,208 in stock,9125,"Pokemon, Scale","Scale, Shield Dust, vivillon",https://scrapeme.live/shop/Vivillon/
40,Litleo,£34.00,They set off on their own from their pride and live by themselves to become stronger. These hot-blooded Pokémon are quick to fight.,They set off on their own from their pride and live by themselves to become stronger. These hot-blooded Pokémon are quick to fight.,288 in stock,5074,"Lion Cub, Pokemon","Lion Cub, litleo, Rivalry",https://scrapeme.live/shop/Litleo/
40,Pyroar,£127.00,"With fiery breath of more than 10,000 degrees Fahrenheit, they viciously threaten any challenger. The females protect the pride’s cubs.","With fiery breath of more than 10,000 degrees Fahrenheit, they viciously threaten any challenger. The females protect the pride’s cubs.",38 in stock,5896,"Pokemon, Royal","pyroar, Rivalry, Royal",https://scrapeme.live/shop/Pyroar/
40,Flabebe,£79.00,"When it finds a flower it likes, it dwells on that flower its whole life long. It floats in the wind’s embrace with an untroubled heart.","When it finds a flower it likes, it dwells on that flower its whole life long. It floats in the wind’s embrace with an untroubled heart.",24 in stock,1253,"Pokemon, Single Bloom","flabebe, Flower Veil, Single Bloom",https://scrapeme.live/shop/Flabebe/
40,Floette,£149.00,"When the flowers of a well-tended flower bed bloom, it appears and celebrates with an elegant dance.","When the flowers of a well-tended flower bed bloom, it appears and celebrates with an elegant dance.",270 in stock,4585,"Pokemon, Single Bloom","floette, Flower Veil, Single Bloom",https://scrapeme.live/shop/Floette/
40,Florges,£93.00,"In times long past, governors of castles would invite Florges to create flower gardens to embellish the castle domains.","In times long past, governors of castles would invite Florges to create flower gardens to embellish the castle domains.",25 in stock,9793,"Garden, Pokemon","florges, Flower Veil, Garden",https://scrapeme.live/shop/Florges/
40,Skiddo,£129.00,"If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back.","If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back.",271 in stock,5049,"Mount, Pokemon","Mount, Sap Sipper, skiddo",https://scrapeme.live/shop/Skiddo/
40,Gogoat,£97.00,They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.,They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.,104 in stock,6039,"Mount, Pokemon","gogoat, Mount, Sap Sipper",https://scrapeme.live/shop/Gogoat/
41,Pangoro,£76.00,"It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole.","It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole.",271 in stock,3178,"Daunting, Pokemon","Daunting, Iron Fist, pangoro",https://scrapeme.live/shop/Pangoro/
41,Furfrou,£165.00,"Historically, in the Kalos region, these Pokémon were the designated guardians of the king.","Historically, in the Kalos region, these Pokémon were the designated guardians of the king.",180 in stock,6858,"Pokemon, Poodle","Fur Coat, furfrou, Poodle",https://scrapeme.live/shop/Furfrou/
41,Espurr,£149.00,"It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power.","It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power.",169 in stock,6882,"Pokemon, Restraint","espurr, Keen Eye, Restraint",https://scrapeme.live/shop/Espurr/
41,Honedge,£101.00,"If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely.","If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely.",101 in stock,2418,"Pokemon, Sword","honedge, No Guard, Sword",https://scrapeme.live/shop/Honedge/
41,Doublade,£164.00,"The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay.","The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay.",144 in stock,3642,"Pokemon, Sword","doublade, No Guard, Sword",https://scrapeme.live/shop/Doublade/
41,Spritzee,£58.00,"In the past, rather than using perfume, royal ladies carried a Spritzee that would waft a fragrance they liked.","In the past, rather than using perfume, royal ladies carried a Spritzee that would waft a fragrance they liked.",241 in stock,7207,"Perfume, Pokemon","Healer, Perfume, spritzee",https://scrapeme.live/shop/Spritzee/
41,Aromatisse,£194.00,"Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it.","Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it.",198 in stock,7781,"Fragrance, Pokemon","aromatisse, Fragrance, Healer",https://scrapeme.live/shop/Aromatisse/
41,Swirlix,£90.00,"Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy.","Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy.",129 in stock,1694,"Cotton Candy, Pokemon","Cotton Candy, Sweet Veil, swirlix",https://scrapeme.live/shop/Swirlix/
41,Slurpuff,£66.00,"Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!","Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!",262 in stock,1013,"Meringue, Pokemon","Meringue, slurpuff, Sweet Veil",https://scrapeme.live/shop/Slurpuff/
41,Inkay,£38.00,"It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide.","It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide.",167 in stock,5522,"Pokemon, Revolving","inkay, Revolving, Suction Cups",https://scrapeme.live/shop/Inkay/
41,Malamar,£58.00,"It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids.","It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids.",294 in stock,8034,"Overturning, Pokemon","malamar, Overturning, Suction Cups",https://scrapeme.live/shop/Malamar/
41,Binacle,£102.00,"They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline.","They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline.",143 in stock,2430,"Pokemon, Two-Handed","binacle, Sniper, Two-Handed",https://scrapeme.live/shop/Binacle/
41,Barbaracle,£165.00,"Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders.","Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders.",123 in stock,2186,"Collective, Pokemon","barbaracle, Collective, Sniper",https://scrapeme.live/shop/Barbaracle/
41,Skrelp,£63.00,It looks just like rotten kelp. It hides from foes while storing up power for its evolution.,It looks just like rotten kelp. It hides from foes while storing up power for its evolution.,184 in stock,4439,"Mock Kelp, Pokemon","Mock Kelp, Poison Point, skrelp",https://scrapeme.live/shop/Skrelp/
41,Dragalge,£151.00,"Tales are told of ships that wander into seas where Dragalge live, never to return.","Tales are told of ships that wander into seas where Dragalge live, never to return.",254 in stock,8707,"Mock Kelp, Pokemon","dragalge, Mock Kelp, Poison Point",https://scrapeme.live/shop/Dragalge/
41,Clauncher,£29.00,"Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock.","Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock.",152 in stock,3133,"Pokemon, Water Gun","clauncher, Mega Launcher, Water Gun",https://scrapeme.live/shop/Clauncher/
42,Clawitzer,£69.00,"By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots.","By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots.",65 in stock,1535,"Howitzer, Pokemon","clawitzer, Howitzer, Mega Launcher",https://scrapeme.live/shop/Clawitzer/
42,Helioptile,£62.00,The frills on either side of its head have cells that generate electricity when exposed to sunlight.,The frills on either side of its head have cells that generate electricity when exposed to sunlight.,126 in stock,3461,"Generator, Pokemon","Generator, helioptile, Sand Veil",https://scrapeme.live/shop/Helioptile/
42,Heliolisk,£83.00,"It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds.","It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds.",43 in stock,3157,"Generator, Pokemon","Generator, heliolisk, Sand Veil",https://scrapeme.live/shop/Heliolisk/
42,Tyrunt,£62.00,Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.,Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.,148 in stock,6058,"Pokemon, Royal Heir","Royal Heir, Strong Jaw, tyrunt",https://scrapeme.live/shop/Tyrunt/
42,Tyrantrum,£26.00,"Nothing could stop this Pokémon 100 million years ago, so it behaved like a king.","Nothing could stop this Pokémon 100 million years ago, so it behaved like a king.",58 in stock,2750,"Despot, Pokemon","Despot, Strong Jaw, tyrantrum",https://scrapeme.live/shop/Tyrantrum/
42,Amaura,£155.00,This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.,This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.,187 in stock,3786,"Pokemon, Tundra","amaura, Refrigerate, Tundra",https://scrapeme.live/shop/Amaura/
42,Aurorus,£189.00,"Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack.","Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack.",243 in stock,3008,"Pokemon, Tundra","aurorus, Refrigerate, Tundra",https://scrapeme.live/shop/Aurorus/
42,Sylveon,£48.00,It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.,It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.,20 in stock,8161,"Intertwining, Pokemon","Cute Charm, Intertwining, sylveon",https://scrapeme.live/shop/Sylveon/
42,Hawlucha,£44.00,"With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against.","With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against.",30 in stock,2009,"Pokemon, Wrestling","hawlucha, Limber, Wrestling",https://scrapeme.live/shop/Hawlucha/
42,Dedenne,£118.00,"It uses its tail to absorb electricity from power plants or from outlets in houses, and then it fires the electricity from its whiskers.","It uses its tail to absorb electricity from power plants or from outlets in houses, and then it fires the electricity from its whiskers.",71 in stock,3410,"Antenna, Pokemon","Antenna, dedenne, Pickup",https://scrapeme.live/shop/Dedenne/
42,Carbink,£171.00,It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.,It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.,290 in stock,1834,"Jewel, Pokemon","carbink, Clear Body, Jewel",https://scrapeme.live/shop/Carbink/
42,Goomy,£110.00,It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,122 in stock,3506,"Pokemon, Soft Tissue","goomy, Hydration, Soft Tissue",https://scrapeme.live/shop/Goomy/
42,Sliggoo,£109.00,"Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.","Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.",232 in stock,8675,"Pokemon, Soft Tissue","Hydration, sliggoo, Soft Tissue",https://scrapeme.live/shop/Sliggoo/
42,Goodra,£192.00,It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.,It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.,185 in stock,1614,"Dragon, Pokemon","Dragon, goodra, Hydration",https://scrapeme.live/shop/Goodra/
42,Klefki,£179.00,"It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime.","It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime.",30 in stock,2856,"Key Ring, Pokemon","Key Ring, klefki, Prankster",https://scrapeme.live/shop/Klefki/
42,Trevenant,£53.00,"Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body.","Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body.",167 in stock,3436,"Elder Tree, Pokemon","Elder Tree, Natural Cure, trevenant",https://scrapeme.live/shop/Trevenant/
43,Bergmite,£119.00,"Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains.","Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains.",248 in stock,7042,"Ice Chunk, Pokemon","bergmite, Ice Chunk, Own Tempo",https://scrapeme.live/shop/Bergmite/
43,Avalugg,£71.00,The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.,The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.,156 in stock,5514,"Iceberg, Pokemon","avalugg, Iceberg, Own Tempo",https://scrapeme.live/shop/Avalugg/
43,Noibat,£126.00,"Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves.","Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves.",136 in stock,6099,"Pokemon, Sound Wave","Frisk, noibat, Sound Wave",https://scrapeme.live/shop/Noibat/
43,Noivern,£75.00,The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack.,The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack.,159 in stock,1413,"Pokemon, Sound Wave","Frisk, noivern, Sound Wave",https://scrapeme.live/shop/Noivern/
43,Xerneas,£30.00,"When the horns on its head shine in seven colors, it is said to be sharing everlasting life.","When the horns on its head shine in seven colors, it is said to be sharing everlasting life.",171 in stock,6107,"Life, Pokemon","Fairy Aura, Life, xerneas",https://scrapeme.live/shop/Xerneas/
43,Yveltal,£59.00,"When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more.","When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more.",215 in stock,4540,"Destruction, Pokemon","Dark Aura, Destruction, yveltal",https://scrapeme.live/shop/Yveltal/
43,Zygarde,£83.00,It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.,It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.,80 in stock,5609,"Order, Pokemon","Aura Break, Order, zygarde",https://scrapeme.live/shop/Zygarde/
43,Diancie,£27.00,It can instantly create many diamonds by compressing the carbon in the air between its hands.,It can instantly create many diamonds by compressing the carbon in the air between its hands.,231 in stock,1266,"Jewel, Pokemon","Clear Body, diancie, Jewel",https://scrapeme.live/shop/Diancie/
43,Hoopa,£189.00,"It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form.","It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form.",45 in stock,3194,"Mischief, Pokemon","hoopa, Magician, Mischief",https://scrapeme.live/shop/Hoopa/
43,Volcanion,£45.00,It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,238 in stock,4693,"Pokemon, Steam","Steam, volcanion, Water Absorb",https://scrapeme.live/shop/Volcanion/
43,Dartrix,£169.00,It throws sharp feathers called blade quills at enemies or prey. It seldom misses.,It throws sharp feathers called blade quills at enemies or prey. It seldom misses.,169 in stock,4851,"Blade Quill, Pokemon","Blade Quill, dartrix, Overgrow",https://scrapeme.live/shop/Dartrix/
43,Decidueye,£106.00,"Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic.","Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic.",268 in stock,7059,"Arrow Quill, Pokemon","Arrow Quill, decidueye, Overgrow",https://scrapeme.live/shop/Decidueye/
43,Litten,£132.00,It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude.,It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude.,150 in stock,6456,"Fire Cat, Pokemon","Blaze, Fire Cat, litten",https://scrapeme.live/shop/Litten/
43,Torracat,£184.00,"It boasts powerful front legs. With a single punch, it can bend an iron bar right over.","It boasts powerful front legs. With a single punch, it can bend an iron bar right over.",186 in stock,9406,"Fire Cat, Pokemon","Blaze, Fire Cat, torracat",https://scrapeme.live/shop/Torracat/
43,Incineroar,£36.00,"After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel.","After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel.",201 in stock,5027,"Heel, Pokemon","Blaze, Heel, incineroar",https://scrapeme.live/shop/Incineroar/
43,Popplio,£158.00,This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles.,This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles.,83 in stock,7912,"Pokemon, Sea Lion","popplio, Sea Lion, Torrent",https://scrapeme.live/shop/Popplio/
44,Brionne,£172.00,"It cares deeply for its companions. When its Trainer is feeling down, it performs a cheery dance to try and help.","It cares deeply for its companions. When its Trainer is feeling down, it performs a cheery dance to try and help.",174 in stock,9296,"Pokemon, Pop Star","brionne, Pop Star, Torrent",https://scrapeme.live/shop/Brionne/
44,Primarina,£143.00,Its singing voice is its chief weapon in battle. This Pokémon’s Trainer must prioritize the daily maintenance of its throat at all costs.,Its singing voice is its chief weapon in battle. This Pokémon’s Trainer must prioritize the daily maintenance of its throat at all costs.,36 in stock,2133,"Pokemon, Soloist","primarina, Soloist, Torrent",https://scrapeme.live/shop/Primarina/
44,Pikipek,£51.00,"This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth.","This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth.",246 in stock,3914,"Pokemon, Woodpecker","Keen Eye, pikipek, Woodpecker",https://scrapeme.live/shop/Pikipek/
44,Trumbeak,£59.00,"By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors.","By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors.",30 in stock,2185,"Bugle Beak, Pokemon","Bugle Beak, Keen Eye, trumbeak",https://scrapeme.live/shop/Trumbeak/
44,Toucannon,£77.00,"Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders.","Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders.",176 in stock,9306,"Cannon, Pokemon","Cannon, Keen Eye, toucannon",https://scrapeme.live/shop/Toucannon/
44,Yungoos,£159.00,"It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot.","It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot.",180 in stock,1383,"Loitering, Pokemon","Loitering, Strong Jaw, yungoos",https://scrapeme.live/shop/Yungoos/
44,Gumshoos,£123.00,"It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience.","It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience.",125 in stock,3078,"Pokemon, Stakeout","gumshoos, Stakeout, Strong Jaw",https://scrapeme.live/shop/Gumshoos/
44,Grubbin,£77.00,They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon.,They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon.,47 in stock,3728,"Larva, Pokemon","grubbin, Larva, Swarm",https://scrapeme.live/shop/Grubbin/
44,Charjabug,£76.00,"From the food it digests, it generates electricity, and it stores this energy in its electric sac.","From the food it digests, it generates electricity, and it stores this energy in its electric sac.",21 in stock,8497,"Battery, Pokemon","Battery, charjabug",https://scrapeme.live/shop/Charjabug/
44,Vikavolt,£88.00,It produces electricity via an electrical organ in its abdomen. It overwhelms bird Pokémon with shocking beams of electrical energy.,It produces electricity via an electrical organ in its abdomen. It overwhelms bird Pokémon with shocking beams of electrical energy.,62 in stock,8322,"Pokemon, Stag Beetle","Levitate, Stag Beetle, vikavolt",https://scrapeme.live/shop/Vikavolt/
44,Crabrawler,£181.00,"It punches so much, its pincers often come off from overuse, but they grow back quickly. What little meat they contain is rich and delicious.","It punches so much, its pincers often come off from overuse, but they grow back quickly. What little meat they contain is rich and delicious.",212 in stock,5483,"Boxing, Pokemon","Boxing, crabrawler, Hyper Cutter",https://scrapeme.live/shop/Crabrawler/
44,Crabominable,£65.00,"It just throws punches indiscriminately. In times of desperation, it can lop off its own pincers and fire them like rockets.","It just throws punches indiscriminately. In times of desperation, it can lop off its own pincers and fire them like rockets.",188 in stock,3027,"Pokemon, Woolly Crab","crabominable, Hyper Cutter, Woolly Crab",https://scrapeme.live/shop/Crabominable/
44,Cutiefly,£118.00,Myriads of Cutiefly flutter above the heads of people who have auras resembling those of flowers.,Myriads of Cutiefly flutter above the heads of people who have auras resembling those of flowers.,23 in stock,3090,"Bee Fly, Pokemon","Bee Fly, cutiefly, Shield Dust",https://scrapeme.live/shop/Cutiefly/
44,Ribombee,£100.00,Some of Ribombee’s pollen puffs are highly nutritious. They are sometimes sold as supplements.,Some of Ribombee’s pollen puffs are highly nutritious. They are sometimes sold as supplements.,233 in stock,4694,"Bee Fly, Pokemon","Bee Fly, ribombee, Shield Dust",https://scrapeme.live/shop/Ribombee/
44,Rockruff,£149.00,This Pokémon has lived with people since times long ago. It can sense when its Trainer is in the dumps and will stick close by its Trainer’s side.,This Pokémon has lived with people since times long ago. It can sense when its Trainer is in the dumps and will stick close by its Trainer’s side.,296 in stock,9049,"Pokemon, Puppy","Keen Eye, Puppy, rockruff",https://scrapeme.live/shop/Rockruff/
44,Mareanie,£47.00,It’s found crawling on beaches and seafloors. The coral that grows on Corsola’s head is as good as a five-star banquet to this Pokémon.,It’s found crawling on beaches and seafloors. The coral that grows on Corsola’s head is as good as a five-star banquet to this Pokémon.,99 in stock,2097,"Brutal Star, Pokemon","Brutal Star, Limber, mareanie",https://scrapeme.live/shop/Mareanie/
45,Toxapex,£91.00,"Those attacked by Toxapex’s poison will suffer intense pain for three days and three nights. Post-recovery, there will be some aftereffects.","Those attacked by Toxapex’s poison will suffer intense pain for three days and three nights. Post-recovery, there will be some aftereffects.",37 in stock,2160,"Brutal Star, Pokemon","Brutal Star, Limber, toxapex",https://scrapeme.live/shop/Toxapex/
45,Mudbray,£96.00,"It has a stubborn, individualistic disposition. Eating dirt, making mud, and playing in the mire all form part of its daily routine.","It has a stubborn, individualistic disposition. Eating dirt, making mud, and playing in the mire all form part of its daily routine.",117 in stock,9977,"Donkey, Pokemon","Donkey, mudbray, Own Tempo",https://scrapeme.live/shop/Mudbray/
45,Mudsdale,£111.00,"Its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat.","Its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat.",136 in stock,6401,"Draft Horse, Pokemon","Draft Horse, mudsdale, Own Tempo",https://scrapeme.live/shop/Mudsdale/
45,Dewpider,£84.00,"When it comes across enemies or potential prey, this Pokémon smashes its water-bubble-covered head into them.","When it comes across enemies or potential prey, this Pokémon smashes its water-bubble-covered head into them.",23 in stock,1034,"Pokemon, Water Bubble","dewpider, Water Bubble",https://scrapeme.live/shop/Dewpider/
45,Araquanid,£48.00,"Despite what its appearance suggests, it cares for others. If it finds vulnerable, weak Pokémon, it protectively brings them into its water bubble.","Despite what its appearance suggests, it cares for others. If it finds vulnerable, weak Pokémon, it protectively brings them into its water bubble.",281 in stock,8489,"Pokemon, Water Bubble","araquanid, Water Bubble",https://scrapeme.live/shop/Araquanid/
45,Fomantis,£104.00,They give off a sweet and refreshing scent. Cutiefly often gather near the tall grass where Fomantis are hiding.,They give off a sweet and refreshing scent. Cutiefly often gather near the tall grass where Fomantis are hiding.,209 in stock,9109,"Pokemon, Sickle Grass","fomantis, Leaf Guard, Sickle Grass",https://scrapeme.live/shop/Fomantis/
45,Lurantis,£159.00,It fires beams from its sickle-shaped petals. These beams are powerful enough to cleave through thick metal plates.,It fires beams from its sickle-shaped petals. These beams are powerful enough to cleave through thick metal plates.,269 in stock,1903,"Bloom Sickle, Pokemon","Bloom Sickle, Leaf Guard, lurantis",https://scrapeme.live/shop/Lurantis/
45,Morelull,£87.00,"As it drowses the day away, it nourishes itself by sucking from tree roots. It wakens at the fall of night, wandering off in search of a new tree.","As it drowses the day away, it nourishes itself by sucking from tree roots. It wakens at the fall of night, wandering off in search of a new tree.",71 in stock,8895,"Illuminating, Pokemon","Effect Spore, Illuminating, morelull",https://scrapeme.live/shop/Morelull/
45,Shiinotic,£75.00,"It emits flickering spores that cause drowsiness. When its prey succumb to sleep, this Pokémon feeds on them by sucking in their energy.","It emits flickering spores that cause drowsiness. When its prey succumb to sleep, this Pokémon feeds on them by sucking in their energy.",123 in stock,1758,"Illuminating, Pokemon","Effect Spore, Illuminating, shiinotic",https://scrapeme.live/shop/Shiinotic/
45,Salandit,£158.00,"Volcanoes or dry, craggy places are its home. It emanates a sweet-smelling poisonous gas that attracts bug Pokémon, then attacks them.","Volcanoes or dry, craggy places are its home. It emanates a sweet-smelling poisonous gas that attracts bug Pokémon, then attacks them.",54 in stock,7448,"Pokemon, Toxic Lizard","Corrosion, salandit, Toxic Lizard",https://scrapeme.live/shop/Salandit/
45,Salazzle,£166.00,"Filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes.","Filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes.",142 in stock,4114,"Pokemon, Toxic Lizard","Corrosion, salazzle, Toxic Lizard",https://scrapeme.live/shop/Salazzle/
45,Stufful,£70.00,A touch from anyone except a known friend sends it into a surging frenzy. It’s an incredibly dangerous Pokémon.,A touch from anyone except a known friend sends it into a surging frenzy. It’s an incredibly dangerous Pokémon.,69 in stock,6729,"Flailing, Pokemon","Flailing, Klutz, stufful",https://scrapeme.live/shop/Stufful/
45,Bewear,£117.00,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.,96 in stock,7159,"Pokemon, Strong Arm","bewear, Klutz, Strong Arm",https://scrapeme.live/shop/Bewear/
45,Bounsweet,£193.00,"Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness.","Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness.",76 in stock,6963,"Fruit, Pokemon","bounsweet, fruit, Oblivious",https://scrapeme.live/shop/Bounsweet/
45,Steenee,£27.00,This Pokémon is always bouncing around energetically. Other Pokémon are attracted by its lively appearance and pleasant aroma.,This Pokémon is always bouncing around energetically. Other Pokémon are attracted by its lively appearance and pleasant aroma.,30 in stock,9509,"Fruit, Pokemon","fruit, Oblivious, steenee",https://scrapeme.live/shop/Steenee/
45,Tsareena,£186.00,"A Pokémon known for the beauty of its well-shaped legs, it sometimes appears as a mascot in advertisements for beauty salons.","A Pokémon known for the beauty of its well-shaped legs, it sometimes appears as a mascot in advertisements for beauty salons.",96 in stock,1097,"Fruit, Pokemon","fruit, Leaf Guard, tsareena",https://scrapeme.live/shop/Tsareena/
